amt,zip,lat,long,city_pop,unix_time,merch_lat,merch_long,is_fraud,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M
64.39,21865,38.2833,-75.8465,470,1325414578,37.70762,-75.156031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6.73,45879,41.141000000000005,-84.5722,6284,1325414661,41.794065,-85.139308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
72.54,17058,40.5553,-77.4001,1909,1325414704,41.014694,-76.424014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176.63,33967,26.4722,-81.8122,224256,1325414715,26.258936,-81.972659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.55,68932,40.2967,-98.737,493,1325414731,39.451595000000005,-99.296808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88.26,97034,45.4093,-122.6847,42817,1325414783,44.486464,-123.575185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47.54,97813,45.8289,-118.4971,1302,1325414831,45.542176,-118.562415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.72,74130,36.2395,-95.9596,413574,1325414864,35.973412,-95.631462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49.12,78040,27.5155,-99.4986,248858,1325414871,26.783585,-100.107638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55.95,22015,38.7894,-77.2818,43102,1325414906,38.465027,-78.069149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19.96,72476,36.0244,-90.9288,7155,1325414946,35.31118,-90.183323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118.12,97403,44.0385,-123.0614,191096,1325415007,44.739051,-122.0814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72.28,80138,39.5102,-104.7216,84861,1325415054,40.448668,-104.63093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44.16,25106,38.8265,-82.1364,642,1325415064,39.575772,-81.761928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.24,15432,40.1151,-79.8627,427,1325415147,39.583584,-79.197801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.81,48206,42.3749,-83.1087,673342,1325415160,43.171997,-83.527204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71.65,33873,27.5517,-81.8074,14742,1325415177,28.246572,-81.56172099999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.86,21865,38.2833,-75.8465,470,1325415187,38.729322,-75.253964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4.64,39665,31.6453,-90.1801,1196,1325415203,30.804017,-90.458775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.07,44223,41.1464,-81.5107,47772,1325415223,41.826473,-81.034775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.37,15324,40.1008,-80.0652,632,1325415238,39.519721,-80.056851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64.52,26237,38.8564,-80.158,571,1325415288,38.06783,-79.330111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
74.15,99113,46.5901,-117.1692,761,1325415300,46.902305,-116.41671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45.95,98238,48.34,-122.3456,85,1325415362,47.989002,-122.070979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.13,72059,35.1791,-91.2594,37,1325415428,34.63487,-91.246788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147.49,76857,31.9571,-98.9656,1791,1325415506,31.044947,-98.538906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.12,13615,44.0577,-76.0196,1271,1325415578,43.956833,-76.052054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193.5,33967,26.4722,-81.8122,224256,1325415578,27.436645,-81.806937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64.71,7060,40.6152,-74.415,71485,1325415582,39.96065,-75.250159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.43,31046,33.1194,-83.8235,3343,1325415743,33.333827,-83.438265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.79,68881,41.4193,-99.3844,73,1325415749,40.765904,-98.433226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.63,72583,36.3924,-91.9932,1679,1325415765,36.45081,-91.0722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.26,41254,37.8795,-82.7251,571,1325415834,37.854584,-82.626731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59.39,15010,40.7687,-80.3592,28425,1325415927,40.706325,-80.778276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62.6,44857,41.2403,-82.6078,23805,1325415933,42.184382,-82.36141500000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50.47,33872,27.4703,-81.4872,50835,1325415946,27.293747,-81.875405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.85,28117,35.584,-80.8685,69793,1325415950,34.713353999999995,-81.352231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.7,75218,32.8463,-96.6972,1263321,1325415984,32.935745000000004,-95.728118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.99,49629,44.8955,-85.4082,2223,1325416002,45.100435,-84.684551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43.45,79842,30.1886,-103.2214,498,1325416012,29.252693,-102.839983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68.73,50314,41.603,-93.633,222785,1325416077,41.140042,-94.520313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69.41,55046,44.4477,-93.4252,5211,1325416079,44.749084,-93.707804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
161.29,97441,43.7857,-124.1437,260,1325416087,44.461804,-124.866861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79.26,67851,37.9931,-100.9893,2691,1325416114,37.359104,-101.145384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99.65,57756,43.3526,-102.5411,1126,1325416156,43.12714,-103.291441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76.35,37849,36.0435,-84.04,25459,1325416184,36.325556,-83.328079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90.71,5084,43.7185,-72.4439,140,1325416194,44.664235,-73.110101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54.15,21865,38.2833,-75.8465,470,1325416230,38.397353,-75.303196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
87.51,29817,33.3645,-81.2718,4913,1325416234,33.390662,-81.916154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50.28,87117,35.0203,-106.5503,310,1325416268,35.063619,-106.2421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.84,14522,43.0622,-77.2218,9565,1325416412,43.492434,-77.878316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3.12,58579,47.1709,-100.7944,1190,1325416520,46.294325,-101.25867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46.08,45801,40.7641,-84.0973,86954,1325416528,40.12046,-84.220024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
79.13,48214,42.3669,-82.9938,673342,1325416607,41.558926,-83.545327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
138.6,64726,38.5319,-93.9221,467,1325416620,38.589273,-93.017727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67.59,58569,46.1838,-101.2589,77,1325416626,45.773427000000005,-100.60622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.12,82501,43.0351,-108.2024,19408,1325416659,43.802428000000006,-107.281335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.75,21865,38.2833,-75.8465,470,1325416699,38.380924,-75.572266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
63.61,68932,40.2967,-98.737,493,1325416729,41.032279,-99.607767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50.51,21872,38.4121,-75.2811,718,1325416748,38.837008,-76.184848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48.07,95827,38.5662,-121.3286,757530,1325416926,38.193371,-121.865864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
134.8,6444,41.7918,-72.7188,370,1325416993,41.521599,-72.52465699999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
77.21,20687,38.0828,-76.3477,313,1325416995,38.262298,-75.435748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79.38,53910,43.8967,-89.8219,3508,1325417037,43.888658,-89.27115400000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48.14,48034,42.4969,-83.2911,75830,1325417091,42.085833,-82.854354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59.56,46702,40.8618,-85.6067,2304,1325417115,40.200152,-84.654209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68.32,75980,31.1569,-94.3871,2836,1325417165,31.680455,-94.08424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65.57,12419,41.8467,-74.1038,722,1325417179,42.259053,-74.796289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.96,4680,44.4971,-67.9503,1131,1325417202,44.764098,-68.499622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210.36,23860,37.2876,-77.295,31970,1325417222,38.041736,-78.18020600000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.64,15077,40.6025,-80.3863,198,1325417261,40.000925,-80.286355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
132.98,53801,42.9207,-91.0685,878,1325417268,42.657027,-91.242099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66.16,91206,34.1556,-118.2322,172817,1325417386,34.917214,-117.79828899999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
138.46,68950,40.4542,-98.6538,331,1325417436,40.11124,-98.256852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.38,36111,32.3374,-86.2715,214703,1325417466,31.412374,-86.334727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.7,92585,33.7467,-117.1721,54287,1325417503,33.932468,-116.294259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48.93,26292,39.1505,-79.503,836,1325417539,38.8741,-80.391343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105.57,68950,40.4542,-98.6538,331,1325417864,41.266607,-99.508962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72.79,49854,46.0062,-86.2555,6469,1325417907,45.172942,-85.596283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.97,28659,36.2017,-81.1286,21134,1325417983,36.699731,-80.325197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222.3,28073,35.1836,-81.4552,5621,1325417999,35.98018,-82.040297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426.45,75236,32.69,-96.9177,1263321,1325418012,31.711289,-97.615396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137.66,70531,30.251,-92.5002,1261,1325418100,30.174116,-91.539205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47.89,25442,39.3716,-77.8229,1925,1325418108,38.581329,-77.388824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.8,92128,33.0067,-117.069,1241364,1325418147,32.97625,-116.450577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.02,61530,40.7152,-89.2706,6713,1325418165,41.677846,-88.56847900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04,1844,42.728,-71.181,47249,1325418213,43.7011,-72.04535600000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
39.79,4953,44.8393,-69.2675,3228,1325418233,43.855651,-70.078073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
175.73,24266,36.8809,-82.0956,9521,1325418237,36.89482,-82.11801899999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48.31,11419,40.6868,-73.82300000000001,47211,1325418273,40.867327,-73.89787199999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
78.54,62571,39.39,-88.9597,1532,1325418293,39.387904,-89.21347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
101.15,76834,31.8287,-99.427,5908,1325418418,31.549076,-98.988616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65.78,68626,41.1832,-96.9882,614,1325418443,42.123682,-96.759372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.29,4047,43.745,-70.9092,1892,1325418456,42.948728,-71.703121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.6,39825,30.9788,-84.7373,1461,1325418552,31.660885,-84.87647700000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
194.98,64114,38.9621,-94.5959,545147,1325418571,39.363753,-94.657276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94.67,53153,42.9385,-88.395,2328,1325418698,42.635409,-89.037819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73.28,25442,39.3716,-77.8229,1925,1325418704,40.34787,-78.38282199999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101.19,34112,26.1184,-81.7361,276002,1325418772,25.626379,-82.019133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.35,42171,37.0581,-86.1938,6841,1325418779,36.301043,-86.692419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106.98,67529,38.0649,-99.2374,365,1325418936,38.34956,-100.086745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54.6,82063,41.0539,-106.0763,100,1325418990,41.229067,-105.46406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.46,36749,32.5104,-86.8138,1089,1325419098,32.727218,-87.640117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79.15,72513,36.2201,-91.6421,2856,1325419114,36.330038,-90.780078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99.58,26292,39.1505,-79.503,836,1325419134,39.146746,-79.871051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57.0,76678,31.6591,-96.8094,263,1325419136,31.789664,-97.297497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109.31,27807,35.8072,-78.0892,6629,1325419195,34.946388,-77.551788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.79,34112,26.1184,-81.7361,276002,1325419231,26.389956,-81.15876300000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
107.41,81642,39.3199,-106.6596,61,1325419235,38.417406,-106.386284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.01,59448,48.2777,-112.8456,743,1325419274,47.659177,-112.319606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36.52,81642,39.3199,-106.6596,61,1325419305,39.838766,-106.332496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292.3,56379,45.604,-94.1591,16163,1325419315,45.778647,-95.10005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.87,12419,41.8467,-74.1038,722,1325419342,42.339536,-74.08041700000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.1,1844,42.728,-71.181,47249,1325419351,42.323308,-70.677701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31.46,26041,39.9148,-80.73100000000001,16183,1325419376,40.088654,-80.374709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,6024,42.0158,-73.2913,647,1325419385,41.565314,-73.91443000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.96,64659,39.7795,-93.3014,964,1325419494,39.206677,-93.033773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.95,78040,27.5155,-99.4986,248858,1325419530,26.523461,-98.522729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88.28,52535,40.8626,-91.9534,888,1325419570,40.133124,-92.654578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.67,51006,42.3327,-95.6045,1075,1325419586,42.611373,-96.261417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.61,66941,39.7562,-98.4462,242,1325419701,39.53607,-98.706187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
333.8,22213,38.8954,-77.1633,207410,1325419756,39.317622,-76.292905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36.38,35776,34.6689,-86.2296,3395,1325419765,35.409854,-87.205471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.06,29455,32.8357,-79.8217,20478,1325419765,33.585968,-80.29906700000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4.54,6024,42.0158,-73.2913,647,1325419951,41.982312,-73.93881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.17,63453,40.4931,-91.8912,519,1325419960,40.858986,-92.209069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.03,80120,39.5994,-105.0044,320420,1325420022,39.105052,-105.656623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.97,33809,28.1762,-81.9591,237282,1325420302,27.504831,-81.12572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
78.55,97403,44.0385,-123.0614,191096,1325420312,44.398931,-122.136405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.67,14037,42.8112,-78.4481,1166,1325420315,43.770821000000005,-78.115454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48.23,72047,35.2087,-92.2123,969,1325420319,35.255428,-92.675387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.16,27258,36.0424,-79.3242,6006,1325420369,36.874665,-79.93663199999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37.23,51453,42.2619,-94.5566,695,1325420432,41.868955,-94.169401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.76,26292,39.1505,-79.503,836,1325420452,38.412664,-79.018129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166.74,72583,36.3924,-91.9932,1679,1325420658,36.455184,-92.150945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153.08,22046,38.8856,-77.1802,116155,1325420690,39.848967,-77.024924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.26,42171,37.0581,-86.1938,6841,1325420802,36.316531,-85.956486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.09,47110,38.097,-86.1723,350,1325420817,37.653705,-86.315351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.38,98238,48.34,-122.3456,85,1325420835,47.841849,-122.904667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126.15,12986,44.232,-74.4905,6120,1325420883,44.513683,-74.923788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.67,76665,31.929,-97.6443,2526,1325420905,32.389161,-96.994764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.12,76626,32.0758,-96.701,1563,1325420921,32.556114,-96.608229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77.89,62856,37.9943,-88.9417,324,1325420934,38.789938,-89.875102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.19,66618,39.1329,-95.7023,163415,1325420970,38.949619,-95.471502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.39,15829,41.1762,-79.1976,1274,1325421029,41.078812,-78.670385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.93,7640,40.9918,-73.98,4664,1325421032,40.169799,-74.569352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
87.07,72341,34.8838,-90.7666,222,1325421069,34.446626,-90.840089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24,27837,35.558,-77.2566,5903,1325421080,36.32163,-77.667004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.27,87035,34.9889,-106.0609,7268,1325421090,35.863489,-105.606809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
104.92,20895,39.0298,-77.0793,19054,1325421122,39.529375,-77.560792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
151.34,28073,35.1836,-81.4552,5621,1325421175,34.662994,-81.083259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.96,6444,41.7918,-72.7188,370,1325421211,42.630707,-72.135343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
83.06,53924,43.4987,-90.2796,1360,1325421230,43.016205,-90.796644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.13,95567,41.9404,-124.1587,1930,1325421350,41.918079,-123.524131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114.11,38761,33.4783,-90.5142,2870,1325421468,33.908128999999995,-89.693832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
105.47,53061,43.9446,-88.0911,5196,1325421501,44.21523,-88.792643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27.34,33620,28.06,-82.4079,717255,1325421517,28.095758,-82.20629699999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43.73,36111,32.3374,-86.2715,214703,1325421518,32.744104,-87.025559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7.98,42171,37.0581,-86.1938,6841,1325421558,37.787593,-85.931895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.86,79842,30.1886,-103.2214,498,1325421567,29.273326,-104.007592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.23,24986,37.7827,-80.3129,5216,1325421586,36.890125,-80.382986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.94,4226,44.6084,-70.6993,190,1325421654,45.034543,-70.928315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88.7,96038,41.6125,-122.5258,589,1325421677,41.586814,-123.16098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.72,85173,33.2887,-111.0985,2872,1325421680,32.469997,-110.691362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.64,39825,30.9788,-84.7373,1461,1325421684,31.887274,-84.818212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.32,96776,20.0271,-155.3697,1490,1325421693,20.515285,-155.739146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.08,37132,35.8596,-86.421,158701,1325421764,35.814491,-87.1656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
107.58,20017,38.9367,-76.994,601723,1325421815,39.293971,-77.442266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
102.42,14510,42.6835,-77.8664,4895,1325421841,43.119601,-78.67971800000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.29,75210,32.7699,-96.743,1263321,1325421854,32.040588,-96.155962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
64.89,72042,34.2853,-91.3336,5161,1325421864,35.165667,-91.757016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.07,7208,40.6747,-74.2239,124967,1325421897,40.999253,-74.621983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6,4287,44.0575,-69.9656,3224,1325421906,43.355724,-70.333731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
359.14,20687,38.0828,-76.3477,313,1325421942,38.640652,-75.351543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72.61,82514,43.0048,-108.8964,1645,1325421945,43.866236,-108.18443700000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16.99,89319,39.3426,-114.8859,450,1325422003,39.39999,-114.165521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12.93,24266,36.8809,-82.0956,9521,1325422004,36.352098,-82.61206700000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.52,25526,38.4257,-81.9943,21902,1325422005,38.628875,-82.321074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.7,95567,41.9404,-124.1587,1930,1325422035,41.64788,-124.744747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.27,82514,43.0048,-108.8964,1645,1325422035,43.974711,-109.741904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45.7,45307,39.5756,-83.7153,338,1325422037,39.257495,-83.701176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64.61,45051,39.0965,-84.6431,177,1325422178,38.501224,-83.836043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35.28,21750,39.6991,-78.1762,3766,1325422207,38.714695,-78.39218699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.62,42731,36.8421,-85.5396,341,1325422209,36.844537,-85.930413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109.06,97753,44.2415,-121.0113,2016,1325422214,43.729748,-120.13096000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71.03,28611,35.9946,-81.7266,885,1325422300,35.773439,-80.895816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
102.48,60963,40.3625,-87.6692,1807,1325422303,39.397946000000005,-86.69665400000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266.91,53129,42.9373,-87.9943,13973,1325422339,42.866361,-87.436966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.65,87558,36.6659,-105.4694,606,1325422348,36.849101,-104.807088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.65,29455,32.8357,-79.8217,20478,1325422425,32.081388000000004,-80.10258499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35.15,12575,41.4575,-74.1659,2258,1325422449,40.84301,-74.559784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.31,41836,37.2692,-82.9161,798,1325422465,37.71969,-83.814198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
215.27,85020,33.5623,-112.0559,1312922,1325422476,33.58785,-111.796899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.24,78214,29.3641,-98.4924,1595797,1325422500,29.929382,-99.337814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4.31,82501,43.0351,-108.2024,19408,1325422523,43.96206,-108.042065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
59.06,53803,42.5545,-90.3508,1306,1325422551,42.038172,-89.81033199999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.42,43985,40.0113,-80.9701,128,1325422563,40.515755,-80.239521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.21,83120,43.0172,-111.0292,471,1325422577,43.329385,-111.772465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48.62,55128,44.9913,-92.9487,753116,1325422582,45.544687,-92.024643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.2,7750,40.333,-73.9809,3279,1325422699,40.151565000000005,-74.369371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.28,11796,40.732,-73.1,4056,1325422736,41.379035,-73.772712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74.22,64058,39.1412,-94.3515,123373,1325422760,38.442726,-94.42199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.94,43070,40.2158,-83.9579,133,1325422802,40.108156,-84.400604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67.19,75210,32.7699,-96.743,1263321,1325422839,32.02622,-96.179015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9.95,35022,33.3224,-86.9657,71463,1325422885,32.749836,-87.656536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.55,59448,48.2777,-112.8456,743,1325422930,47.973642,-113.597641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
