amt,zip,lat,long,city_pop,unix_time,merch_lat,merch_long,is_fraud,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M
960.73,60072,42.4048,-88.3054,928,1367964695,42.270937,-88.869403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1048.75,53045,43.0668,-88.1469,41111,1367965873,43.601165,-88.351574,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1018.67,60072,42.4048,-88.3054,928,1367966581,43.136184,-88.65352299999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1084.53,53045,43.0668,-88.1469,41111,1367966617,42.206545,-87.833099,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
740.56,87533,35.9866,-106.0654,18408,1367967226,36.070315,-105.902958,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
862.69,60072,42.4048,-88.3054,928,1367969028,41.871877000000005,-87.823368,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1141.04,87533,35.9866,-106.0654,18408,1367969049,36.052996,-106.806181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1077.67,87533,35.9866,-106.0654,18408,1367970482,36.6002,-106.537705,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.9,53045,43.0668,-88.1469,41111,1367971378,43.735925,-88.629147,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287.2,79906,31.8092,-106.4247,749635,1367980050,31.571305,-106.529425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
284.56,53045,43.0668,-88.1469,41111,1367993763,43.573983,-88.25545,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
309.2,79906,31.8092,-106.4247,749635,1367994043,31.585221,-105.788941,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1045.55,79906,31.8092,-106.4247,749635,1368022066,31.929436,-107.222689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
427.02,53045,43.0668,-88.1469,41111,1368037877,42.623134,-87.677963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1034.52,53045,43.0668,-88.1469,41111,1368053089,43.525126,-88.963724,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.64,53045,43.0668,-88.1469,41111,1368054022,42.48398,-87.15445799999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
965.86,79906,31.8092,-106.4247,749635,1368054054,30.981643,-106.56538700000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
926.93,79906,31.8092,-106.4247,749635,1368055054,31.684101,-106.719432,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1160.93,53045,43.0668,-88.1469,41111,1368056197,42.401219,-88.921862,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1026.44,48193,42.1782,-83.2461,15623,1368061445,43.100903,-84.095702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.66,16239,41.4622,-79.1306,4172,1368062451,42.026696,-78.508495,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
829.87,79906,31.8092,-106.4247,749635,1368065606,32.671757,-106.682369,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14.62,79906,31.8092,-106.4247,749635,1368066239,31.56433,-107.181624,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
392.35,48193,42.1782,-83.2461,15623,1368066574,42.905325,-84.006077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972.58,39572,30.2508,-89.6011,1414,1368100840,30.443868,-89.73363,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
808.11,39572,30.2508,-89.6011,1414,1368137129,30.761187,-89.37583199999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1170.12,79906,31.8092,-106.4247,749635,1368137179,31.152155,-105.593518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51.33,39572,30.2508,-89.6011,1414,1368137741,30.765364,-89.865316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
915.85,79906,31.8092,-106.4247,749635,1368138079,32.287471999999994,-106.522525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51.0,39572,30.2508,-89.6011,1414,1368138628,30.581022,-89.724137,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
739.17,94508,38.5769,-122.4477,3661,1368138865,37.727243,-122.492202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1125.43,79906,31.8092,-106.4247,749635,1368139701,31.381532,-106.195846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
259.5,94508,38.5769,-122.4477,3661,1368139902,38.141809,-123.365017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
875.02,16239,41.4622,-79.1306,4172,1368139972,41.837285,-78.827901,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1016.08,94508,38.5769,-122.4477,3661,1368140500,38.198889,-122.517537,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17.13,48193,42.1782,-83.2461,15623,1368140601,41.809604,-82.859049,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
789.46,39572,30.2508,-89.6011,1414,1368141224,29.927154,-90.460142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
912.26,39572,30.2508,-89.6011,1414,1368141692,30.266569,-88.89880500000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1100.62,94508,38.5769,-122.4477,3661,1368142303,38.255476,-121.540268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
895.02,39572,30.2508,-89.6011,1414,1368142972,30.304467,-88.993913,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
759.9,48193,42.1782,-83.2461,15623,1368146708,43.067411,-83.40614000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349.61,39572,30.2508,-89.6011,1414,1368148815,30.166543,-90.128023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.42,29436,33.3364,-80.1859,4471,1368150235,33.95701,-79.34522700000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
315.09,16239,41.4622,-79.1306,4172,1368151018,41.234863,-78.57910799999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
118.22,48193,42.1782,-83.2461,15623,1368152080,42.884957,-82.910967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.29,48193,42.1782,-83.2461,15623,1368152160,42.053531,-83.31636800000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
803.43,48193,42.1782,-83.2461,15623,1368152694,42.480758,-82.377677,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260.56,16239,41.4622,-79.1306,4172,1368153622,42.021272,-78.668987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.04,39572,30.2508,-89.6011,1414,1368154673,30.193885,-89.103656,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
326.53,29436,33.3364,-80.1859,4471,1368154769,32.94397,-80.987959,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
734.72,48193,42.1782,-83.2461,15623,1368155956,41.201285,-84.112779,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
971.53,48193,42.1782,-83.2461,15623,1368157667,42.346136,-83.525989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
293.48,39572,30.2508,-89.6011,1414,1368166664,29.855393,-90.46799,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
286.56,29436,33.3364,-80.1859,4471,1368173672,32.729415,-80.591762,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1043.58,39572,30.2508,-89.6011,1414,1368195535,30.755784,-89.723799,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17.99,48193,42.1782,-83.2461,15623,1368209882,42.440892,-82.951309,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1147.75,94508,38.5769,-122.4477,3661,1368223303,37.802318,-122.948331,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.61,48193,42.1782,-83.2461,15623,1368223954,42.768787,-83.599462,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235.66,48193,42.1782,-83.2461,15623,1368224052,42.07345,-84.122394,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.91,39572,30.2508,-89.6011,1414,1368224532,29.307097,-90.017551,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1167.35,94508,38.5769,-122.4477,3661,1368225214,38.368976,-123.174893,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18.31,48193,42.1782,-83.2461,15623,1368225387,41.87344,-84.157735,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811.53,16239,41.4622,-79.1306,4172,1368225862,40.898226,-79.890793,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.25,94508,38.5769,-122.4477,3661,1368226094,38.291072,-121.480562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.24,29436,33.3364,-80.1859,4471,1368227295,32.679301,-79.220835,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.68,48193,42.1782,-83.2461,15623,1368227444,42.550841,-82.579619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743.93,16239,41.4622,-79.1306,4172,1368227730,41.294861,-79.209061,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
967.36,39572,30.2508,-89.6011,1414,1368227980,29.556669,-90.541808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1038.8,39572,30.2508,-89.6011,1414,1368228096,30.322737,-90.532663,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
884.75,94508,38.5769,-122.4477,3661,1368228674,39.109194,-121.455509,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18.81,48193,42.1782,-83.2461,15623,1368229688,42.490376,-83.876076,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.29,39572,30.2508,-89.6011,1414,1368229833,29.875603,-89.826975,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1036.79,94508,38.5769,-122.4477,3661,1368229904,38.722296,-123.051334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.24,16239,41.4622,-79.1306,4172,1368230115,42.05873,-80.12588199999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
980.43,94508,38.5769,-122.4477,3661,1368230360,37.784536,-122.502367,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
301.64,67529,38.0649,-99.2374,365,1368230735,38.409815,-100.127252,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
772.08,76626,32.0758,-96.701,1563,1368232969,31.877464,-96.174436,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713.56,29436,33.3364,-80.1859,4471,1368233318,32.478256,-81.009455,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
840.01,76626,32.0758,-96.701,1563,1368233373,31.509537,-96.499067,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
301.55,29436,33.3364,-80.1859,4471,1368233819,33.949366,-79.42318900000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6.47,18446,41.6412,-75.7641,3733,1368235771,40.874775,-76.68211099999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1046.12,29436,33.3364,-80.1859,4471,1368236813,33.529913,-80.747108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
315.37,18446,41.6412,-75.7641,3733,1368241591,40.890778000000005,-75.453924,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
666.26,76626,32.0758,-96.701,1563,1368243549,32.661829,-97.514864,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268.23,18446,41.6412,-75.7641,3733,1368244018,41.828457,-75.295578,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.32,50073,41.8114,-93.4855,1195,1368244763,41.381108000000005,-94.196137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
305.13,29436,33.3364,-80.1859,4471,1368253082,33.615526,-80.925892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
287.55,18446,41.6412,-75.7641,3733,1368258840,40.913513,-75.379971,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
742.96,50073,41.8114,-93.4855,1195,1368311015,41.142443,-92.678112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
872.6,67529,38.0649,-99.2374,365,1368311299,37.866027,-98.501982,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18.88,76626,32.0758,-96.701,1563,1368311873,31.805894,-96.800904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320.99,67529,38.0649,-99.2374,365,1368312715,38.449115,-99.614551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
145.21,50073,41.8114,-93.4855,1195,1368313335,42.369062,-93.748656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
845.67,29436,33.3364,-80.1859,4471,1368313490,33.430218,-79.45481099999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
849.25,18446,41.6412,-75.7641,3733,1368313544,41.685687,-76.279689,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
821.98,67529,38.0649,-99.2374,365,1368313759,38.262584,-99.330776,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
313.6,50073,41.8114,-93.4855,1195,1368313790,42.110907,-94.018897,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
850.6,67529,38.0649,-99.2374,365,1368314949,38.433044,-98.686579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
689.79,67529,38.0649,-99.2374,365,1368315691,37.16506,-98.472191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12.56,78644,29.8868,-97.6769,17081,1368319560,30.622776,-98.080061,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330.2,50073,41.8114,-93.4855,1195,1368323853,42.539432,-94.187766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.04,50073,41.8114,-93.4855,1195,1368324871,42.225296,-93.911922,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
339.86,76626,32.0758,-96.701,1563,1368326828,32.141678000000006,-96.377626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021.72,18446,41.6412,-75.7641,3733,1368365842,42.449166,-75.838801,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21.46,76626,32.0758,-96.701,1563,1368376296,32.429526,-96.487926,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
771.49,78644,29.8868,-97.6769,17081,1368377655,28.889928,-98.493143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1134.9,78644,29.8868,-97.6769,17081,1368397346,29.156773,-98.415667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924.62,18446,41.6412,-75.7641,3733,1368400135,41.592007,-75.51809200000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
660.36,50073,41.8114,-93.4855,1195,1368400274,42.054589,-94.233205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
422.35,50073,41.8114,-93.4855,1195,1368400327,41.396124,-92.70171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.12,76626,32.0758,-96.701,1563,1368400350,33.029036,-96.69607,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
930.44,18446,41.6412,-75.7641,3733,1368400402,40.823566,-76.266736,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
267.54,50073,41.8114,-93.4855,1195,1368401308,41.341584000000005,-93.176481,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
968.9,67529,38.0649,-99.2374,365,1368401520,37.301422,-98.46457,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19.91,76626,32.0758,-96.701,1563,1368401715,32.075575,-96.574505,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1051.89,67529,38.0649,-99.2374,365,1368401793,37.24106,-98.70821,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1108.02,67529,38.0649,-99.2374,365,1368401961,37.225054,-99.430178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
937.55,50073,41.8114,-93.4855,1195,1368402048,41.757957,-92.97898,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
919.8,18446,41.6412,-75.7641,3733,1368402438,40.800402000000005,-74.904474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
750.53,36853,32.8224,-85.7704,8269,1368403957,32.77159,-85.66337800000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
896.39,36853,32.8224,-85.7704,8269,1368412251,32.198214,-85.941289,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.84,36853,32.8224,-85.7704,8269,1368414872,31.872532,-85.430818,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
326.23,78644,29.8868,-97.6769,17081,1368438702,30.49302,-98.418856,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291.14,78644,29.8868,-97.6769,17081,1368444122,29.842042,-97.139679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
964.71,78644,29.8868,-97.6769,17081,1368450898,30.38728,-98.043653,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
569.44,36853,32.8224,-85.7704,8269,1368482607,31.928472,-85.540872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1129.4,78644,29.8868,-97.6769,17081,1368483109,30.385085,-98.50739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1175.82,36853,32.8224,-85.7704,8269,1368483869,32.359092,-85.587907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
946.33,36853,32.8224,-85.7704,8269,1368484192,33.553033,-84.891141,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1095.97,36853,32.8224,-85.7704,8269,1368486907,32.131279,-86.00507900000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
983.46,78644,29.8868,-97.6769,17081,1368487608,30.744505,-97.067615,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
425.0,78644,29.8868,-97.6769,17081,1368487986,29.713191,-98.554921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916.31,36853,32.8224,-85.7704,8269,1368488557,32.976015999999994,-85.089241,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
290.67,36853,32.8224,-85.7704,8269,1368489910,32.141508,-86.526294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
290.71,36853,32.8224,-85.7704,8269,1368491020,33.372101,-86.310038,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
289.46,46346,41.4802,-86.6919,1423,1368492569,40.96556,-85.920355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269.96,46346,41.4802,-86.6919,1423,1368495098,41.395308,-85.986099,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303.77,46346,41.4802,-86.6919,1423,1368497789,42.168401,-87.375058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.38,46346,41.4802,-86.6919,1423,1368516313,40.696553,-85.88629300000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
876.91,36853,32.8224,-85.7704,8269,1368539860,32.149248,-85.842196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1074.14,36853,32.8224,-85.7704,8269,1368569993,32.07502,-86.308299,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1276.77,46346,41.4802,-86.6919,1423,1368575629,42.174728,-86.972444,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278.62,46346,41.4802,-86.6919,1423,1368618797,41.416493,-86.855429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880.28,46346,41.4802,-86.6919,1423,1368656456,41.30217,-86.63623299999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
848.37,46346,41.4802,-86.6919,1423,1368656677,40.531528,-85.775364,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1055.81,46346,41.4802,-86.6919,1423,1368657004,42.248078,-86.88362099999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1044.58,46346,41.4802,-86.6919,1423,1368657969,40.989387,-85.865454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312.03,76834,31.8287,-99.427,5908,1368668036,32.421664,-100.221648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965.54,16858,41.0001,-78.2357,3688,1368669736,41.510577000000005,-77.94913199999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
717.17,16858,41.0001,-78.2357,3688,1368670692,40.877952,-78.943443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
832.03,76834,31.8287,-99.427,5908,1368738731,31.435958000000003,-99.502366,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
763.71,76834,31.8287,-99.427,5908,1368741801,31.52947,-99.755871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
952.66,76834,31.8287,-99.427,5908,1368742501,32.036362,-98.68722,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.13,16858,41.0001,-78.2357,3688,1368743708,40.532924,-78.04899499999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.96,76834,31.8287,-99.427,5908,1368745015,32.606722,-100.121892,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1018.71,76834,31.8287,-99.427,5908,1368747490,31.276107,-100.397188,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356.34,16858,41.0001,-78.2357,3688,1368749863,41.09523,-78.139454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468.61,16858,41.0001,-78.2357,3688,1368750927,40.048701,-78.457932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.86,16858,41.0001,-78.2357,3688,1368751635,40.656285,-77.387529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132.82,16858,41.0001,-78.2357,3688,1368756583,41.744892,-78.109832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
288.3,14522,43.0622,-77.2218,9565,1368758184,43.383841,-76.413249,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
324.74,14522,43.0622,-77.2218,9565,1368773069,42.87605,-77.54034200000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
769.35,16858,41.0001,-78.2357,3688,1368789389,40.660602,-78.673997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
921.48,76834,31.8287,-99.427,5908,1368811319,31.111436,-98.563461,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,16858,41.0001,-78.2357,3688,1368828105,41.489279,-78.305863,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
982.1,76834,31.8287,-99.427,5908,1368828542,31.086985,-100.100451,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.35,16858,41.0001,-78.2357,3688,1368828854,41.863258,-77.681533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
943.99,14522,43.0622,-77.2218,9565,1368829343,43.245853,-78.08079599999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
925.87,76834,31.8287,-99.427,5908,1368831682,31.958303000000004,-99.493034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.06,16858,41.0001,-78.2357,3688,1368833056,40.234929,-78.12945400000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.34,14522,43.0622,-77.2218,9565,1368835137,43.696085,-76.51573499999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
696.33,8014,39.8016,-75.3478,504,1368840196,40.107258,-74.750941,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
317.68,56592,47.5375,-95.9941,516,1368843889,48.234966,-95.775334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295.43,14522,43.0622,-77.2218,9565,1368848185,43.675726,-77.604196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
307.86,56592,47.5375,-95.9941,516,1368851677,47.868111,-96.688653,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
905.0,56592,47.5375,-95.9941,516,1368907161,48.21106,-96.661536,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.36,14522,43.0622,-77.2218,9565,1368910817,42.928299,-77.3623,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
991.91,14522,43.0622,-77.2218,9565,1368917021,43.47239,-77.23808000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.16,8014,39.8016,-75.3478,504,1368918157,38.852024,-75.27278299999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356.59,56592,47.5375,-95.9941,516,1368920196,47.268959,-95.234728,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
936.88,8014,39.8016,-75.3478,504,1368920654,39.056137,-75.548472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336.15,8014,39.8016,-75.3478,504,1368922348,38.936855,-75.503562,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337.9,8014,39.8016,-75.3478,504,1368923664,38.996517,-74.629143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
711.2,37663,36.4715,-82.4834,87124,1368924746,36.554055,-82.576303,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1057.68,37663,36.4715,-82.4834,87124,1368928253,36.253441,-82.978411,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315.26,56592,47.5375,-95.9941,516,1368929475,47.807125,-96.556217,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
302.71,56592,47.5375,-95.9941,516,1368931733,47.642595,-96.815405,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349.18,8014,39.8016,-75.3478,504,1368932047,39.830033,-74.551653,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
692.59,8014,39.8016,-75.3478,504,1368945588,40.417364,-74.94330500000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.02,80021,39.8854,-105.1139,92337,1368955517,39.320012,-104.909823,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.29,8014,39.8016,-75.3478,504,1368959144,39.934118,-74.706347,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
774.77,8014,39.8016,-75.3478,504,1368962854,40.612686,-75.4334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
936.33,56592,47.5375,-95.9941,516,1369001993,47.583553,-96.767706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442.43,8014,39.8016,-75.3478,504,1369003326,39.136103000000006,-75.045834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080.21,80021,39.8854,-105.1139,92337,1369003519,39.410187,-104.889125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.3,80021,39.8854,-105.1139,92337,1369004067,39.275483,-104.952954,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
259.05,37663,36.4715,-82.4834,87124,1369004533,36.828212,-81.999852,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
986.7,8014,39.8016,-75.3478,504,1369005305,40.790414,-74.884242,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
878.13,80021,39.8854,-105.1139,92337,1369006268,40.595614000000005,-104.197929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
876.21,80021,39.8854,-105.1139,92337,1369006786,40.353338,-105.293276,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
864.69,80021,39.8854,-105.1139,92337,1369007087,40.352165,-104.479714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
843.7,56592,47.5375,-95.9941,516,1369007824,47.368753000000005,-95.092051,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325.16,37663,36.4715,-82.4834,87124,1369012736,35.494401,-81.693348,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300.56,12534,42.247,-73.7552,17867,1369020695,42.959926,-73.9598,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14.13,37663,36.4715,-82.4834,87124,1369088058,35.759923,-82.597042,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
